record,sample,symbol,label
203,315691,N,0
203,315902,N,0
203,316025,N,0
203,316139,N,0
203,316262,N,0
203,316479,N,0
203,316602,V,2
203,316847,N,0
203,317074,N,0
203,317219,N,0
203,317479,N,0
203,317724,N,0
203,317853,V,2
203,318000,N,0
203,318172,N,0
203,318415,N,0
203,318607,N,0
203,318755,N,0
203,318891,N,0
203,318994,N,0
203,319210,N,0
203,319430,N,0
203,319652,N,0
203,319797,N,0
203,320056,N,0
203,320296,N,0
203,320418,N,0
203,320774,N,0
203,320907,V,2
203,321220,N,0
203,321421,N,0
203,321666,N,0
203,321891,N,0
203,322036,N,0
203,322167,N,0
203,322304,N,0
203,322445,N,0
203,322583,N,0
203,322901,N,0
203,323043,V,2
203,323235,N,0
203,323415,N,0
203,323581,N,0
203,323754,N,0
203,323897,N,0
203,324013,N,0
203,324273,N,0
203,324536,N,0
203,324702,N,0
203,324836,N,0
203,325043,N,0
203,325282,N,0
203,325526,N,0
203,325672,V,2
203,325972,N,0
203,326224,N,0
203,326376,N,0
203,326572,N,0
203,326696,V,2
203,326956,N,0
203,327173,N,0
203,327408,N,0
203,327640,N,0
203,327794,N,0
203,327940,N,0
203,328160,N,0
203,328359,N,0
203,328670,N,0
203,328914,N,0
203,329167,N,0
203,329324,N,0
203,329567,N,0
203,329848,N,0
203,329982,V,2
203,330112,V,2
203,330457,N,0
203,330692,N,0
203,330970,N,0
203,331218,N,0
203,331411,N,0
203,331592,N,0
203,331772,N,0
203,331903,N,0
203,332117,N,0
203,332341,N,0
203,332624,N,0
203,332764,V,2
203,332883,V,2
203,333028,N,0
203,333156,N,0
203,333364,N,0
203,333663,N,0
203,333808,N,0
203,333928,N,0
203,334189,N,0
203,334455,N,0
203,334725,N,0
203,334878,N,0
203,335145,N,0
203,335403,N,0
203,335566,N,0
203,335738,N,0
203,335993,N,0
203,336179,N,0
203,336307,N,0
203,336540,N,0
203,336697,V,2
203,336915,N,0
203,337173,N,0
203,337464,N,0
203,337685,N,0
203,337953,N,0
203,338300,N,0
203,338520,N,0
203,338719,N,0
203,338982,N,0
203,339348,N,0
203,339590,N,0
203,339893,N,0
203,340029,V,2
203,340157,V,2
203,340295,N,0
203,340409,N,0
203,340626,N,0
203,340776,V,2
203,341067,N,0
203,341409,N,0
203,341693,N,0
203,341991,N,0
203,342281,N,0
203,342496,N,0
203,342725,N,0
203,342880,N,0
203,343116,N,0
203,343313,N,0
203,343615,N,0
203,343889,N,0
203,344105,N,0
203,344246,N,0
203,344371,N,0
203,344510,N,0
203,344737,N,0
203,344903,N,0
203,345131,N,0
203,345490,N,0
203,345780,N,0
203,345966,N,0
203,346265,N,0
203,346540,N,0
203,346883,N,0
203,347096,N,0
203,347247,N,0
203,347370,N,0
203,347500,N,0
203,347640,N,0
203,347925,N,0
203,348082,V,2
203,348307,N,0
203,348433,V,2
203,348713,N,0
203,348912,N,0
203,349130,N,0
203,349361,N,0
203,349648,N,0
203,349880,N,0
203,350187,N,0
203,350412,N,0
203,350556,N,0
203,350666,N,0
203,350910,N,0
203,351054,V,2
203,351265,N,0
203,351506,N,0
203,351868,N,0
203,352169,N,0
203,352364,N,0
203,352701,N,0
203,353013,N,0
203,353313,N,0
203,353512,N,0
203,353785,N,0
203,354094,N,0
203,354377,N,0
203,354628,N,0
203,354884,N,0
203,355198,N,0
203,355471,N,0
203,355699,N,0
203,355832,N,0
203,356138,N,0
203,356289,V,2
203,356416,V,2
203,356683,N,0
203,356952,N,0
203,357326,N,0
203,357754,N,0
203,357894,V,2
203,358360,N,0
203,358590,N,0
203,358733,N,0
203,358868,N,0
203,359200,N,0
203,359359,V,2
203,359679,N,0
203,359930,N,0
203,360316,N,0
203,360555,N,0
203,360691,N,0
203,361027,N,0
203,361319,N,0
203,361668,N,0
203,361892,N,0
203,362120,N,0
203,362379,N,0
203,362547,N,0
203,362776,N,0
203,363014,N,0
203,363142,V,2
203,363267,V,2
203,363434,N,0
203,363582,N,0
203,363726,N,0
203,363841,N,0
203,363969,N,0
203,364159,N,0
203,364349,N,0
203,364502,N,0
203,364743,N,0
203,364924,N,0
203,365202,N,0
203,365404,N,0
203,365743,N,0
203,365901,V,2
203,366237,N,0
203,366469,N,0
203,366679,N,0
203,367035,N,0
203,367318,N,0
203,367445,V,2
203,367583,N,0
203,367746,N,0
203,367989,N,0
203,368159,N,0
203,368334,N,0
203,368490,N,0
203,368832,N,0
203,368964,V,2
203,369215,N,0
203,369472,N,0
203,369706,N,0
203,369921,N,0
203,370185,N,0
203,370412,N,0
203,370543,V,2
203,370759,N,0
203,370905,N,0
203,371146,N,0
203,371329,N,0
203,371570,N,0
203,371780,N,0
203,371935,N,0
203,372069,N,0
203,372298,N,0
203,372431,V,2
203,372793,N,0
203,372944,V,2
203,373115,N,0
203,373285,N,0
203,373648,N,0
203,373788,V,2
203,373973,N,0
203,374110,N,0
203,374246,N,0
203,374611,N,0
203,374736,V,2
203,375143,N,0
203,375316,V,2
203,375538,N,0
203,375801,N,0
203,376042,N,0
203,376376,N,0
203,376625,N,0
203,376944,N,0
203,377214,N,0
203,377340,V,2
203,377560,N,0
203,377825,N,0
203,378061,N,0
203,378439,N,0
203,378600,V,2
203,378737,V,2
203,378974,N,0
203,379202,N,0
203,379450,N,0
203,379579,V,2
203,379826,N,0
203,380080,N,0
203,380331,N,0
203,380480,N,0
203,380909,N,0
203,381059,V,2
203,381334,N,0
203,381586,N,0
203,381808,N,0
203,381961,N,0
203,382247,N,0
203,382551,N,0
203,382871,N,0
203,383279,N,0
203,383464,N,0
203,383597,N,0
203,383827,N,0
203,383965,V,2
203,384315,N,0
203,384457,V,2
203,384749,N,0
203,385055,N,0
203,385203,V,2
203,385340,V,2
203,385563,N,0
203,385946,N,0
203,386095,V,2
203,386335,N,0
203,386600,N,0
203,386877,N,0
203,387025,V,2
203,387164,V,2
203,387292,V,2
203,387445,N,0
203,387694,N,0
203,387819,V,2
203,388147,N,0
203,388287,V,2
203,388584,N,0
203,388914,N,0
203,389289,N,0
203,389678,N,0
203,389936,N,0
203,390158,N,0
203,390289,V,2
203,390416,V,2
203,390790,N,0
203,390950,V,2
203,391334,N,0
203,391653,N,0
203,391996,N,0
203,392184,N,0
203,392374,N,0
203,392499,V,2
203,392762,N,0
203,393000,N,0
203,393270,N,0
203,393417,V,2
203,393730,N,0
203,393903,N,0
203,394137,N,0
203,394371,N,0
203,394510,N,0
203,394702,N,0
203,394980,N,0
203,395186,N,0
203,395446,N,0
203,395788,N,0
203,396028,N,0
203,396162,V,2
203,396276,V,2
203,396528,N,0
203,396821,N,0
203,396960,V,2
203,397075,V,2
203,397326,N,0
203,397642,N,0
203,397967,N,0
203,398309,N,0
203,398483,N,0
203,398782,N,0
203,399026,N,0
203,399317,N,0
203,399590,N,0
203,399873,N,0
203,400044,N,0
203,400335,N,0
203,400528,N,0
203,400718,N,0
203,400907,N,0
203,401039,N,0
203,401233,N,0
203,401536,N,0
203,401779,V,2
203,402058,N,0
203,402273,N,0
203,402660,N,0
203,402985,N,0
203,403178,N,0
203,403309,N,0
203,403454,N,0
203,403675,N,0
203,403808,V,2
203,403943,V,2
203,404077,N,0
203,404349,N,0
203,404601,N,0
203,404828,N,0
203,404973,N,0
203,405242,N,0
203,405382,V,2
203,405506,V,2
203,405621,V,2
203,405768,N,0
203,405955,N,0
203,406106,N,0
203,406473,N,0
203,406614,V,2
203,406930,N,0
203,407195,N,0
203,407422,N,0
203,407654,N,0
203,407961,N,0
203,408267,N,0
203,408488,N,0
203,408676,N,0
203,408883,N,0
203,409016,V,2
203,409135,N,0
203,409254,N,0
203,409395,N,0
203,409510,N,0
203,409771,N,0
203,409907,V,2
203,410066,N,0
203,410188,N,0
203,410456,N,0
203,410610,V,2
203,410955,N,0
203,411113,V,2
203,411331,N,0
203,411567,N,0
203,411859,N,0
203,412130,N,0
203,412517,N,0
203,412789,N,0
203,412934,N,0
203,413251,N,0
203,413394,V,2
203,413504,V,2
203,413628,V,2
203,413917,N,0
203,414057,V,2
203,414566,N,0
203,414725,V,2
203,414945,N,0
203,415080,V,2
203,415211,V,2
203,415325,V,2
203,415460,V,2
203,415801,N,0
203,415937,V,2
203,416142,N,0
203,416339,N,0
203,416470,N,0
203,416632,N,0
203,416889,N,0
203,417022,V,2
203,417151,V,2
203,417379,N,0
203,417684,N,0
203,417857,V,2
203,418300,N,0
203,418446,V,2
203,418788,N,0
203,418944,V,2
203,419212,N,0
203,419400,N,0
203,419649,N,0
203,419878,N,0
203,420005,V,2
203,420274,N,0
203,420479,N,0
203,420702,N,0
203,421012,N,0
203,421186,N,0
203,421315,N,0
203,421627,N,0
203,421882,N,0
203,422136,N,0
203,422391,N,0
203,422520,V,2
203,422743,N,0
203,422975,N,0
203,423287,N,0
203,423434,V,2
203,423717,N,0
203,424076,N,0
203,424343,N,0
203,424582,N,0
203,424741,N,0
203,424928,N,0
203,425226,N,0
203,425599,N,0
203,425796,N,0
203,426010,N,0
203,426144,V,2
203,426263,V,2
203,426417,N,0
203,426690,N,0
203,426869,N,0
203,427177,N,0
203,427444,N,0
203,427692,N,0
203,427907,N,0
203,428127,N,0
203,428275,V,2
203,428402,N,0
203,428547,N,0
203,428679,N,0
203,428841,N,0
203,429035,N,0
203,429312,N,0
203,429602,N,0
203,429846,N,0
203,430035,N,0
203,430352,N,0
203,430625,N,0
203,430775,N,0
203,431085,N,0
203,431301,N,0
203,431447,N,0
203,431574,N,0
203,431841,N,0
203,431992,V,2
203,432328,N,0
203,432628,N,0
203,432888,N,0
203,433022,V,2
203,433160,V,2
203,433293,V,2
203,433516,N,0
203,433781,N,0
203,433968,N,0
203,434181,N,0
203,434350,N,0
203,434559,N,0
203,434802,N,0
203,435083,N,0
203,435278,N,0
203,435504,N,0
203,435775,N,0
203,435990,N,0
203,436255,N,0
203,436601,N,0
203,436754,V,2
203,436885,V,2
203,437107,N,0
203,437346,N,0
203,437478,V,2
203,437598,V,2
203,437760,N,0
203,437893,N,0
203,438028,N,0
203,438168,N,0
203,438433,N,0
203,438576,V,2
203,438800,N,0
203,439049,N,0
203,439235,N,0
203,439372,N,0
203,439706,N,0
203,439836,V,2
203,440088,N,0
203,440342,N,0
203,440650,N,0
203,440888,N,0
203,441105,N,0
203,441418,N,0
203,441723,N,0
203,441996,N,0
203,442191,N,0
203,442478,N,0
203,442815,N,0
203,443107,N,0
203,443412,N,0
203,443554,V,2
203,443696,N,0
203,444043,N,0
203,444186,V,2
203,444353,N,0
203,444525,N,0
203,444785,N,0
203,445201,N,0
203,445620,N,0
203,445915,N,0
203,446213,N,0
203,446479,N,0
203,446733,N,0
203,446996,N,0
203,447182,N,0
203,447326,N,0
203,447462,N,0
203,447864,N,0
203,448018,V,2
203,448369,N,0
203,448592,N,0
203,448942,N,0
203,449217,N,0
203,449368,N,0
203,449671,N,0
203,449986,N,0
203,450256,N,0
203,450519,N,0
203,450799,N,0
203,451082,N,0
203,451232,N,0
203,451361,N,0
203,451612,N,0
203,451777,N,0
203,452044,N,0
203,452373,N,0
203,452619,N,0
203,452758,N,0
203,453118,N,0
203,453267,V,2
203,453595,N,0
203,453836,N,0
203,454071,N,0
203,454479,N,0
203,454844,N,0
203,455038,N,0
203,455164,N,0
203,455388,N,0
203,455619,N,0
203,455832,N,0
203,455990,N,0
203,456275,N,0
203,456490,N,0
203,456734,N,0
203,456865,V,2
203,456976,V,2
203,457116,N,0
203,457353,N,0
203,457467,N,0
203,457723,N,0
203,457947,N,0
203,458181,N,0
203,458345,N,0
203,458469,N,0
203,458578,N,0
203,458706,N,0
203,458848,N,0
203,459059,N,0
203,459225,N,0
203,459431,N,0
203,459694,N,0
203,459855,N,0
203,460076,N,0
203,460245,N,0
203,460427,N,0
203,460578,N,0
203,460834,N,0
203,461088,N,0
203,461389,N,0
203,461692,N,0
203,461871,N,0
203,462020,N,0
203,462152,N,0
203,462280,N,0
203,462436,N,0
203,462659,N,0
203,462899,N,0
203,463038,N,0
203,463167,N,0
203,463354,N,0
203,463796,N,0
203,463930,V,2
203,464163,N,0
203,464368,N,0
203,464675,N,0
203,464936,N,0
203,465187,N,0
203,465454,N,0
203,465616,N,0
203,465961,N,0
203,466129,N,0
203,466450,N,0
203,466765,N,0
203,467093,N,0
203,467240,V,2
203,467433,N,0
203,467632,N,0
203,467929,N,0
203,468077,V,2
203,468399,N,0
203,468734,N,0
203,469007,N,0
203,469255,N,0
203,469533,N,0
203,469787,N,0
203,470048,N,0
203,470213,N,0
203,470504,N,0
203,470676,N,0
203,470798,N,0
203,470943,N,0
203,471288,N,0
203,471447,V,2
203,471796,N,0
203,471937,V,2
203,472169,N,0
203,472522,N,0
203,472798,N,0
203,473158,N,0
203,473432,N,0
203,473645,N,0
203,473785,N,0
203,474002,N,0
203,474383,N,0
203,474801,N,0
203,475048,N,0
203,475356,N,0
203,475593,N,0
203,475829,N,0
203,476212,N,0
203,476456,N,0
203,476585,V,2
203,476909,N,0
203,477267,N,0
203,477560,N,0
203,477706,V,2
203,477818,V,2
203,478199,N,0
203,478340,V,2
203,478643,N,0
203,479023,N,0
203,479372,N,0
203,479670,N,0
203,479951,N,0
203,480198,N,0
203,480450,N,0
203,480587,V,2
203,480897,N,0
203,481141,N,0
203,481444,N,0
203,481695,N,0
203,481900,N,0
203,482050,N,0
203,482182,N,0
203,482412,N,0
203,482599,N,0
203,482864,N,0
203,483122,N,0
203,483319,N,0
203,483504,N,0
203,483650,N,0
203,483865,N,0
203,484157,N,0
203,484360,N,0
203,484496,N,0
203,484630,N,0
203,484859,N,0
203,484981,V,2
203,485211,N,0
203,485378,N,0
203,485662,N,0
203,485907,N,0
203,486181,N,0
203,486328,V,2
203,486666,N,0
203,486959,N,0
203,487186,N,0
203,487415,N,0
203,487703,N,0
203,487964,N,0
203,488318,N,0
203,488473,V,2
203,488842,N,0
203,489018,N,0
203,489294,N,0
203,489475,N,0
203,489689,N,0
203,489864,N,0
203,490088,N,0
203,490299,N,0
203,490446,N,0
203,490730,N,0
203,490904,N,0
203,491131,N,0
203,491395,N,0
203,491665,N,0
203,491990,N,0
203,492245,N,0
203,492531,N,0
203,492746,N,0
203,493015,N,0
203,493256,N,0
203,493527,N,0
203,493681,N,0
203,493920,N,0
203,494324,N,0
203,494623,N,0
203,494854,N,0
203,495166,N,0
203,495386,N,0
203,495682,N,0
203,495914,N,0
203,496203,N,0
203,496475,N,0
203,496729,N,0
203,497065,N,0
203,497269,N,0
203,497451,N,0
203,497725,N,0
203,497968,N,0
203,498164,N,0
203,498410,N,0
203,498616,N,0
203,498866,N,0
203,499134,N,0
203,499369,N,0
203,499686,N,0
203,499856,N,0
203,500096,N,0
203,500302,N,0
203,500469,N,0
203,500718,N,0
203,501032,N,0
203,501332,N,0
203,501478,V,2
203,501570,V,2
203,501825,N,0
203,502052,N,0
203,502251,N,0
203,502522,N,0
203,502830,N,0
203,503057,N,0
203,503264,N,0
203,503473,N,0
203,503775,N,0
203,504014,N,0
203,504319,N,0
203,504535,N,0
203,504711,N,0
203,504954,N,0
203,505168,N,0
203,505382,N,0
203,505531,N,0
203,505675,N,0
203,505842,N,0
203,506060,N,0
203,506317,N,0
203,506531,N,0
203,506674,N,0
203,506813,N,0
203,507084,N,0
203,507238,N,0
203,507352,N,0
203,507468,N,0
203,507704,N,0
203,507863,N,0
203,508080,N,0
203,508337,N,0
203,508613,N,0
203,508756,N,0
203,508994,N,0
203,509142,N,0
203,509247,N,0
203,509363,N,0
203,509699,N,0
203,509832,V,2
203,510099,N,0
203,510244,V,2
203,510499,N,0
203,510711,N,0
203,510846,N,0
203,511110,N,0
203,511262,V,2
203,511402,N,0
203,511655,N,0
203,511818,N,0
203,511994,N,0
203,512217,N,0
203,512350,V,2
203,512482,V,2
203,512751,N,0
203,512983,N,0
203,513271,N,0
203,513407,V,2
203,513664,N,0
203,513814,N,0
203,513944,N,0
203,514139,N,0
203,514406,N,0
203,514658,N,0
203,514827,N,0
203,515080,N,0
203,515293,N,0
203,515591,N,0
203,515910,N,0
203,516051,V,2
203,516182,V,2
203,516442,N,0
203,516732,N,0
203,517062,N,0
203,517218,N,0
203,517494,N,0
203,517640,V,2
203,517884,N,0
203,518079,N,0
203,518301,N,0
203,518437,V,2
203,518563,V,2
203,518833,N,0
203,518987,N,0
203,519181,N,0
203,519400,N,0
203,519617,N,0
203,519865,N,0
203,520031,N,0
203,520189,N,0
203,520321,N,0
203,520557,N,0
203,520851,N,0
203,521111,N,0
203,521295,N,0
203,521517,N,0
203,521765,N,0
203,521894,V,2
203,522217,N,0
203,522359,V,2
203,522491,V,2
203,522755,N,0
203,522916,N,0
203,523246,N,0
203,523508,N,0
203,523763,N,0
203,524057,N,0
203,524374,N,0
203,524626,N,0
203,524776,N,0
203,525085,N,0
203,525251,V,2
203,525351,V,2
203,525602,N,0
203,525907,N,0
203,526101,N,0
203,526302,N,0
203,526446,N,0
203,526559,N,0
203,526813,N,0
203,527093,N,0
203,527425,N,0
203,527826,N,0
203,528075,N,0
203,528484,N,0
203,528834,N,0
203,529015,N,0
203,529283,N,0
203,529610,N,0
203,529845,N,0
203,529985,N,0
203,530197,N,0
203,530492,N,0
203,530733,N,0
203,530881,N,0
203,531024,N,0
203,531155,N,0
203,531389,N,0
203,531619,N,0
203,531988,N,0
203,532196,N,0
203,532421,N,0
203,532667,N,0
203,532862,N,0
203,533183,N,0
203,533479,N,0
203,533903,N,0
203,534211,N,0
203,534352,V,2
203,534658,N,0
203,534982,N,0
203,535181,N,0
203,535354,N,0
203,535593,N,0
203,535833,N,0
203,536100,Q,4
203,536392,Q,4
203,536660,Q,4
203,536969,N,0
203,537205,N,0
203,537359,N,0
203,537657,N,0
203,537813,V,2
203,537998,N,0
203,538227,N,0
203,538562,N,0
203,538793,N,0
203,538925,V,2
203,539022,V,2
203,539143,V,2
203,539370,N,0
203,539537,N,0
203,539831,N,0
203,540006,V,2
203,540396,N,0
203,540551,V,2
203,540677,V,2
203,540922,N,0
203,541098,N,0
203,541252,N,0
203,541469,N,0
203,541745,N,0
203,542032,N,0
203,542330,N,0
203,542621,N,0
203,542786,N,0
203,543032,N,0
203,543270,N,0
203,543571,N,0
203,543805,N,0
203,544031,N,0
203,544308,N,0
203,544537,N,0
203,544689,N,0
203,544943,N,0
203,545204,N,0
203,545500,N,0
203,545753,N,0
203,545904,N,0
203,546044,N,0
203,546160,V,2
203,546377,N,0
203,546538,N,0
203,546829,N,0
203,547006,N,0
203,547163,N,0
203,547402,N,0
203,547557,N,0
203,547932,N,0
203,548083,V,2
203,548526,N,0
203,548948,N,0
203,549129,V,2
203,549357,N,0
203,549579,N,0
203,549705,V,2
203,549818,V,2
203,550002,N,0
203,550259,N,0
203,550495,N,0
203,550726,N,0
203,550987,N,0
203,551273,N,0
203,551436,N,0
203,551751,N,0
203,551974,N,0
203,552228,N,0
203,552477,N,0
203,552616,V,2
203,552803,N,0
203,552971,N,0
203,553242,N,0
203,553502,N,0
203,553719,N,0
203,553841,V,2
203,554056,N,0
203,554197,N,0
203,554425,N,0
203,554658,N,0
203,554863,N,0
203,555119,N,0
203,555352,N,0
203,555650,N,0
203,555934,N,0
203,556212,N,0
203,556405,N,0
203,556642,N,0
203,556836,N,0
203,557080,N,0
203,557318,N,0
203,557526,N,0
203,557764,N,0
203,557991,N,0
203,558244,N,0
203,558380,V,2
203,558488,V,2
203,558624,N,0
203,558839,N,0
203,558979,V,2
203,559456,N,0
203,559606,V,2
203,559964,N,0
203,560201,N,0
203,560434,N,0
203,560692,N,0
203,560827,V,2
203,561097,N,0
203,561306,N,0
203,561483,N,0
203,561825,N,0
203,562140,N,0
203,562352,N,0
203,562497,N,0
203,562751,N,0
203,562929,N,0
203,563076,N,0
203,563368,N,0
203,563561,N,0
203,563850,N,0
203,563996,V,2
203,564248,N,0
203,564458,N,0
203,564818,N,0
203,564996,N,0
203,565162,N,0
203,565372,N,0
203,565575,N,0
203,565825,N,0
203,566115,N,0
203,566424,N,0
203,566584,N,0
203,566864,N,0
203,567038,N,0
203,567403,N,0
203,567605,N,0
203,567740,N,0
203,567864,N,0
203,568106,N,0
203,568385,N,0
203,568536,V,2
203,568919,N,0
203,569070,V,2
203,569383,N,0
203,569817,N,0
203,570134,N,0
203,570400,N,0
203,570543,V,2
203,570764,N,0
203,571070,N,0
203,571210,V,2
203,571404,N,0
203,571705,N,0
203,572068,N,0
203,572273,N,0
203,572471,N,0
203,572705,N,0
203,572985,N,0
203,573223,N,0
203,573357,V,2
203,573480,V,2
203,573782,N,0
203,574021,N,0
203,574243,N,0
203,574387,N,0
203,574639,N,0
203,574906,N,0
203,575300,N,0
203,575463,N,0
203,575618,N,0
203,575853,N,0
203,576094,N,0
203,576394,N,0
203,576552,V,2
203,576791,N,0
203,576999,N,0
203,577294,N,0
203,577433,V,2
203,577647,N,0
203,577873,N,0
203,578000,V,2
203,578105,V,2
203,578228,V,2
203,578347,V,2
203,578472,V,2
203,578595,V,2
203,578717,V,2
203,578857,N,0
203,578977,N,0
203,579134,N,0
203,579265,N,0
203,579384,N,0
203,579533,N,0
203,579671,N,0
203,579904,N,0
203,580212,N,0
203,580358,V,2
203,580488,N,0
203,580875,N,0
203,581107,N,0
203,581251,N,0
203,581504,N,0
203,581655,V,2
203,581770,V,2
203,581961,N,0
203,582221,N,0
203,582448,N,0
203,582758,N,0
203,582948,V,2
203,583154,N,0
203,583302,N,0
203,583529,N,0
203,583816,N,0
203,584122,N,0
203,584424,N,0
203,584636,N,0
203,584869,N,0
203,585019,N,0
203,585362,N,0
203,585536,N,0
203,585845,N,0
203,586004,V,2
203,586292,N,0
203,586516,N,0
203,586906,N,0
203,587132,N,0
203,587381,N,0
203,587677,N,0
203,587884,N,0
203,588034,N,0
203,588299,N,0
203,588554,N,0
203,588768,N,0
203,589101,N,0
203,589340,N,0
203,589665,N,0
203,589815,V,2
203,589942,V,2
203,590081,V,2
203,590307,N,0
203,590624,N,0
203,590792,V,2
203,591055,N,0
203,591314,N,0
203,591591,N,0
203,591865,N,0
203,592152,N,0
203,592447,N,0
203,592651,N,0
203,592866,N,0
203,593156,N,0
203,593370,N,0
203,593511,N,0
203,593768,N,0
203,594049,N,0
203,594293,N,0
203,594607,N,0
203,594888,N,0
203,595136,N,0
203,595386,N,0
203,595641,N,0
203,595878,N,0
203,596163,N,0
203,596506,N,0
203,596656,V,2
203,596790,V,2
203,597017,N,0
203,597160,N,0
203,597380,N,0
203,597641,N,0
203,597811,N,0
203,598085,N,0
203,598263,N,0
203,598490,N,0
203,598780,N,0
203,599024,N,0
203,599261,N,0
203,599400,V,2
203,599517,V,2
203,599753,N,0
203,599888,V,2
203,600205,N,0
203,600499,N,0
203,600660,N,0
203,600910,N,0
203,601192,N,0
203,601377,N,0
203,601609,N,0
203,601737,V,2
203,601948,N,0
203,602161,N,0
203,602429,N,0
203,602740,N,0
203,602899,N,0
203,603020,N,0
203,603150,N,0
203,603277,N,0
203,603528,N,0
203,603671,V,2
203,603776,V,2
203,604025,N,0
203,604154,N,0
203,604418,N,0
203,604684,N,0
203,605020,N,0
203,605338,N,0
203,605673,N,0
203,605859,N,0
203,606008,N,0
203,606210,N,0
203,606446,N,0
203,606640,N,0
203,606773,N,0
203,606971,N,0
203,607141,N,0
203,607460,N,0
203,607741,N,0
203,607878,V,2
203,608067,N,0
203,608260,N,0
203,608506,N,0
203,608780,N,0
203,609047,N,0
203,609272,N,0
203,609534,N,0
203,609858,N,0
203,610184,N,0
203,610519,N,0
203,610665,V,2
203,610762,V,2
203,610885,V,2
203,611015,V,2
203,611222,N,0
203,611466,N,0
203,611758,N,0
203,612011,N,0
203,612145,V,2
203,612366,N,0
203,612646,N,0
203,612801,N,0
203,613084,N,0
203,613395,N,0
203,613675,N,0
203,614034,N,0
203,614444,N,0
203,614720,N,0
203,614949,N,0
203,615202,N,0
203,615478,N,0
203,615780,N,0
203,615950,N,0
203,616219,N,0
203,616449,N,0
203,616838,N,0
203,617059,N,0
203,617349,N,0
203,617584,N,0
203,617862,N,0
203,618197,N,0
203,618518,N,0
203,618747,N,0
203,618990,N,0
203,619122,V,2
203,619257,V,2
203,619498,N,0
203,619655,N,0
203,619798,N,0
203,620022,N,0
203,620161,V,2
203,620293,V,2
203,620517,N,0
203,620924,N,0
203,621202,N,0
203,621726,N,0
203,621979,N,0
203,622258,N,0
203,622401,V,2
203,622587,N,0
203,622709,F,3
203,622950,N,0
203,623177,N,0
203,623391,N,0
203,623597,N,0
203,623816,N,0
203,623950,V,2
203,624067,V,2
203,624205,N,0
203,624340,N,0
203,624596,N,0
203,624745,V,2
203,625012,N,0
203,625312,N,0
203,625532,N,0
203,625846,N,0
203,626100,N,0
203,626247,N,0
203,626596,N,0
203,626930,N,0
203,627081,V,2
203,627421,N,0
203,627763,N,0
203,627958,N,0
203,628203,N,0
203,628362,N,0
203,628629,N,0
203,628952,N,0
203,629261,N,0
203,629473,N,0
203,629730,N,0
203,629882,N,0
203,630027,N,0
203,630165,N,0
203,630288,N,0
203,630518,N,0
203,630802,N,0
203,631072,N,0
203,631302,N,0
203,631533,N,0
203,631763,N,0
203,631996,N,0
203,632270,N,0
203,632495,N,0
203,632641,N,0
203,632754,N,0
203,632970,N,0
203,633252,N,0
203,633503,N,0
203,633649,N,0
203,633805,N,0
203,634085,N,0
203,634268,N,0
203,634517,N,0
203,634831,N,0
203,635037,N,0
203,635321,N,0
203,635472,V,2
203,635773,N,0
203,635974,N,0
203,636115,N,0
203,636230,N,0
203,636453,N,0
203,636721,N,0
203,637096,N,0
203,637475,N,0
203,637744,N,0
203,637980,N,0
203,638114,V,2
203,638341,N,0
203,638590,N,0
203,638853,N,0
203,639139,N,0
203,639409,N,0
203,639558,N,0
203,639860,N,0
203,640051,N,0
203,640201,N,0
203,640533,N,0
203,640770,N,0
203,640927,N,0
203,641045,N,0
203,641303,N,0
203,641504,N,0
203,641707,N,0
203,641974,N,0
203,642222,N,0
203,642430,N,0
203,642729,N,0
203,643052,N,0
203,643366,N,0
203,643615,N,0
203,643851,N,0
203,644002,N,0
203,644143,N,0
203,644269,N,0
203,644532,N,0
203,644679,V,2
203,644894,N,0
203,645050,N,0
203,645243,N,0
203,645415,N,0
203,645639,N,0
203,645916,N,0
203,646068,N,0
203,646223,N,0
203,646477,N,0
203,646631,N,0
203,646879,N,0
203,647140,N,0
203,647439,N,0
203,647682,N,0
203,648057,N,0
203,648300,N,0
203,648671,N,0
203,649017,N,0
203,649237,N,0
203,649448,N,0
203,649777,N,0
205,229,N,0
205,466,N,0
205,706,N,0
205,944,N,0
205,1188,N,0
205,1430,N,0
205,1671,N,0
205,1902,N,0
205,2145,N,0
205,2393,N,0
205,2636,N,0
205,2873,N,0
205,3113,N,0
205,3354,N,0
205,3594,N,0
205,3840,N,0
205,4084,N,0
205,4324,N,0
205,4561,N,0
205,4806,N,0
205,5059,N,0
205,5302,N,0
205,5543,N,0
205,5783,N,0
205,6024,N,0
205,6266,N,0
205,6513,N,0
205,6753,N,0
205,6991,N,0
205,7228,N,0
205,7471,N,0
205,7709,N,0
205,7948,N,0
205,8181,N,0
205,8420,N,0
205,8654,N,0
205,8899,N,0
205,9140,N,0
205,9375,N,0
205,9611,N,0
205,9851,N,0
205,10097,N,0
205,10338,N,0
205,10575,N,0
205,10810,N,0
205,11044,N,0
205,11279,N,0
205,11520,N,0
205,11767,N,0
205,12000,N,0
205,12237,N,0
205,12475,N,0
205,12722,N,0
205,12961,N,0
205,13203,N,0
205,13442,N,0
205,13686,N,0
205,13925,N,0
205,14170,N,0
205,14420,N,0
205,14663,N,0
205,14902,N,0
205,15146,N,0
205,15394,N,0
205,15640,N,0
205,15877,N,0
205,16118,N,0
205,16357,N,0
205,16598,N,0
205,16843,N,0
205,17088,N,0
